1 4.0 0.0 0.0
626 7.0 0.0 0.0
2 3.968583 0.0 0.24868989
627 6.968583106994629 0.0 0.24868989
3 3.8763068 0.0 0.48175368
628 6.876306772232056 0.0 0.48175368
4 3.7289686 0.0 0.6845471
629 6.728968620300293 0.0 0.6845471
5 3.5358267 0.0 0.8443279
630 6.535826683044434 0.0 0.8443279
6 3.309017 0.0 0.95105654
631 6.309016942977905 0.0 0.95105654
7 3.0627906 0.0 0.9980267
632 6.062790632247925 0.0 0.9980267
8 2.8126187 0.0 0.9822872
633 5.812618732452393 0.0 0.9822872
9 2.5742207 0.0 0.90482706
634 5.574220657348633 0.0 0.90482706
10 2.362576 0.0 0.77051324
635 5.362576007843018 0.0 0.77051324
11 2.190983 0.0 0.58778524
636 5.190983057022095 0.0 0.58778524
12 2.0702236 0.0 0.36812454
637 5.070223569869995 0.0 0.36812454
13 2.0078852 0.0 0.12533323
638 5.007885217666626 0.0 0.12533323
14 2.0078852 0.0 -0.12533323
639 5.007885217666626 0.0 -0.12533323
15 2.0702236 0.0 -0.36812454
640 5.070223569869995 0.0 -0.36812454
16 2.190983 0.0 -0.58778524
641 5.190983057022095 0.0 -0.58778524
17 2.362576 0.0 -0.77051324
642 5.362576007843018 0.0 -0.77051324
18 2.5742207 0.0 -0.90482706
643 5.574220657348633 0.0 -0.90482706
19 2.8126187 0.0 -0.9822872
644 5.812618732452393 0.0 -0.9822872
20 3.0627906 0.0 -0.9980267
645 6.062790632247925 0.0 -0.9980267
21 3.309017 0.0 -0.95105654
646 6.309016942977905 0.0 -0.95105654
22 3.5358267 0.0 -0.8443279
647 6.535826683044434 0.0 -0.8443279
23 3.7289686 0.0 -0.6845471
648 6.728968620300293 0.0 -0.6845471
24 3.8763068 0.0 -0.48175368
649 6.876306772232056 0.0 -0.48175368
25 3.968583 0.0 -0.24868989
650 6.968583106994629 0.0 -0.24868989
26 3.8743327 0.99475956 0.0
651 6.874332666397095 0.99475956 0.0
27 3.8439028 0.9869465 0.24868989
652 6.843902826309204 0.9869465 0.24868989
28 3.7545254 0.96399826 0.48175368
653 6.754525423049927 0.96399826 0.48175368
29 3.6118162 0.9273568 0.6845471
654 6.611816167831421 0.9273568 0.6845471
30 3.4247422 0.8793244 0.8443279
655 6.424742221832275 0.8793244 0.8443279
31 3.205058 0.8229191 0.95105654
656 6.2050580978393555 0.8229191 0.95105654
32 2.9665673 0.761685 0.9980267
657 5.966567277908325 0.761685 0.9980267
33 2.724255 0.6994698 0.9822872
658 5.724255084991455 0.6994698 0.9822872
34 2.493347 0.6401827 0.90482706
659 5.493346929550171 0.6401827 0.90482706
35 2.2883513 0.58754873 0.77051324
660 5.28835129737854 0.58754873 0.77051324
36 2.1221492 0.5448753 0.58778524
661 5.122149229049683 0.5448753 0.58778524
37 2.0051837 0.51484364 0.36812454
662 5.005183696746826 0.51484364 0.36812454
38 1.9448038 0.49934077 0.12533323
